MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
6.668342460740176,51.45486325244542,14.8242254697279,2.5569190596055846,41.48859697459368,3.5668781540927736,37.09245250502875,-121.42070534082636,3.610293028455962
4.012395959659116,39.01629938791707,5.01213124545222,2.6938648275737602,71.91782234768179,3.4721984318933816,38.94274746435863,-123.34189307665714,1.979379743236737
7.524398173405662,21.938085838004344,17.594618287717857,2.4519164485586487,328.98912138350966,7.429650739927144,33.11800371233937,-118.17384885039101,4.249368025215992
15.156415158384302,12.558593852696497,15.311020199234685,8.310395054658958,54.863361850363304,3.6041245154258266,37.65288959953982,-120.38143450042662,5.0
3.7161095465810194,38.32072691412972,7.234566148073239,4.987881301707414,157.01828899907608,4.093173917654876,34.48691809471135,-118.25388318473911,2.036591772279135
3.7161583550993678,32.54203204557893,2.1260234197084493,4.550112411127513,92.5698742658407,11.09426454363912,36.317168850266114,-116.62157604066398,1.5606003651803366
15.85318223991954,49.13820827609017,6.887436519771249,1.9628720988462613,180.1972366328329,1.247299221429699,38.34050508306719,-118.99726682363757,5.0
8.280867913064641,24.220038470058785,2.840524862280266,5.095813584197044,4.174069009561845,4.863745319045192,34.569859378537814,-118.09606609608034,4.227451310227184
3.07843235342378,61.748722666866016,3.995889583136294,6.311063055916526,9.539845374335183,3.7843521319700955,32.52185057796761,-114.71224654166234,1.6218620485014132
6.917455743289707,24.225364096989317,4.189153639993602,3.0783051938634687,373.88583958604994,5.156040042524878,32.102338564087574,-121.71029259430273,3.4480931417761687
3.093384644796861,12.510493411880175,2.825526390346365,2.5416563070710234,703.2919579227286,3.0886856949547594,32.22159535544522,-121.04919667502652,1.476986987880102
3.0876682584827924,14.401249755414238,6.903715011713469,7.56760259765834,37.874192546679005,3.5907491593517937,32.083497375137696,-117.10526302119729,2.1870526203783327
5.438861833815426,30.242362967986928,3.7030733055653955,2.375351651133549,102.92056444876619,8.61942737082503,33.10355056557876,-118.27563931239075,2.844849424728511
0.9698399746072333,13.363799399015786,5.159269217903793,2.253489295254952,230.9217432587735,5.671184585070559,34.3948871457013,-123.03613805006313,1.2211281143797106
1.127570968881648,61.47552962282329,4.211902946100354,2.074617328602592,419.8201488271385,3.6962988381657476,34.212215141822995,-120.86237958988461,0.8134710025688474
2.8581368931888704,28.54960753463656,8.117933554871836,3.3432195793570783,7.088573294888933,2.7073159244253677,41.86796594179897,-119.85378185562814,1.780798990436804
1.9931874753831575,21.594543305292085,7.755360762748509,4.000910078608278,39.28880544350933,2.2782282155151568,35.06006105208943,-120.38671178234772,1.7624851625475366
5.762652464821198,22.9177427514496,4.900098966018467,5.831736354217352,90.11899198289979,3.201322236200864,33.27420783359399,-123.03897710845754,3.3740104051274686
2.1675136767740963,17.271841070867374,8.37053408967805,4.665438962091139,426.1154401616093,3.8907335270539134,37.45562544167758,-114.83126899037312,1.743006779051835
1.4479619832130828,4.687770484425445,12.429974110177334,4.623759691469442,6295.848491636571,11.0692732735685,40.579574553975085,-116.61449362136626,1.3955377036105547
14.47638954623309,14.409547884712048,1.4902816286492344,6.862723557795375,105.42411550406932,4.657935560131437,38.780603767876755,-119.70508584681363,5.0
3.741097283144538,56.636279892381125,4.060366299892414,2.028095996699149,17.984923198754263,2.890123373028908,34.9608208913545,-117.5193286886248,1.9677183726632006
4.730460541114998,24.682599900248924,3.1792794008071064,1.615786379887694,271.34799616702765,1.2489760593241006,37.61616159791455,-115.12989060650926,2.0484628640531692
